%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7
1675854948821635246,0,1.9315107877817306,2.1756507466784694,1.1541094558499012,1.4951234714514792,0.9879114994823568,1.23181170438048,1.0666149051182239,0.8542635555634938
1675854948821680307,0,1.9050840511094462,2.166769292510235,1.1558757786457223,1.485544121492702,0.9867983273368256,1.2318017093598446,1.0478970003615726,0.8440918290623985
1675854948821722030,0,1.9060506212816346,2.1671368047942634,1.151110616207347,1.4858441968823626,0.9879119448903474,1.22975669467447,1.047926972021264,0.8397311431902036
1675854948821774244,0,1.90049156884455,2.1629683798438926,1.1480558693549074,1.4818909628581791,0.9864605082082198,1.221763764663539,1.0470989956175525,0.8362276586640285
1675854948821814537,0,1.8743820571803156,2.128871731823653,1.1501629418272743,1.4836812626174622,0.9626071486915206,1.21468293498458,1.0469350684467373,0.828625915873863
1675854948821853876,0,1.8713791514495768,2.1043303111598046,1.15017375370745,1.4836410858664844,0.9529662365806971,1.206494870396026,1.046744884485326,0.8249403463762648
1675854948821892976,0,1.8697341910302905,2.078691660872366,1.1490685931895548,1.484391213009354,0.9518025169606339,1.198743991359122,1.0382428297110913,0.8232270439044186
1675854948821931838,0,1.864160365542556,2.074442135711657,1.14550782049388,1.4800140164114053,0.9525418046212696,1.2007189519098622,1.0349725974757895,0.83449277337583
1675854948821969985,0,1.8735817942371271,2.073912608057195,1.1427212159305757,1.4821287738627253,0.9511325792353227,1.2020207938916514,1.0340038496467472,0.8376677763036883
1675854948822007656,0,1.8799389322912394,2.072497887272545,1.1465725325888074,1.4827546125117166,0.9506082451784388,1.2115333657304979,1.0370228886556847,0.8409047959071925
1675854948822046041,0,1.8761414939466803,2.075775690666545,1.1466046843882962,1.4799853004189556,0.9477763952567057,1.214260470755731,1.0392306509034357,0.8440478761569676
1675854948837966918,0,1.875962987431151,2.0766974490185617,1.1449364867957046,1.4801955723331355,0.9503440045280612,1.2139456746431816,1.055184317691207,0.8357956029599879
1675854948838203430,0,1.888058783545097,2.0772139283340705,1.1563894701014599,1.4819442184652374,0.9563308700937779,1.2140416179594946,1.0497755307073948,0.8435790525925895
1675854948838367938,0,1.8975744851147496,2.0796825607605673,1.1541340328021015,1.4823147578891795,0.9565873066232956,1.2125343163628635,1.0527820895708164,0.8347514792864594
1675854948842621803,0,1.900169942312473,2.0885711795374404,1.1542219825851219,1.4818794396445956,0.9591062216665815,1.2154018983768988,1.0553096283840522,0.8312447076775149
1675854948843535661,0,1.8956706210629517,2.087717408596865,1.144067790455254,1.4857775998270963,0.951213255738046,1.2036503661748739,1.0499239303681243,0.8315924332586949
1675854948850722789,0,1.8958323379894861,2.0859600020008866,1.1462347310677998,1.4833255548470052,0.9580747364023342,1.217053813343707,1.0530811590345883,0.8251352009294293
1675854948854102373,0,1.891674983020579,2.0814080100999055,1.1485381444924834,1.482441450206841,0.9584784208437135,1.217368735024591,1.0550699782225434,0.8274632585711146
1675854948854503154,0,1.8900366638806803,2.0762522817098112,1.1479234330347927,1.4775687236807333,0.9566396003541949,1.2250873560403155,1.0639621658025493,0.8305511302308554
1675854948856908559,0,1.8991246975036675,2.0765107526716378,1.147356752798282,1.4769143398063074,0.9553667592596313,1.2469720019851012,1.0609182976923355,0.837268215455365
1675854948858548164,0,1.8956164907850037,2.0713814281229306,1.1437797780112784,1.4826372092514966,0.9647410624512308,1.2564633507069491,1.0608898225234087,0.8373769880182456
1675854948858657836,0,1.9330950790187595,2.0348376233591425,1.1518687638352014,1.5118878439183445,1.0264205411270306,1.252691121505072,1.0186262975569134,0.8495730522165515
1675854948858803987,0,1.9396867410382672,2.045547765880045,1.1549591395788497,1.4969641266973186,1.0243456492931318,1.2604019207284844,1.0182481790443294,0.8446578896712944
1675854948858857870,0,1.9374615040346883,2.0456353631402338,1.1544563457013268,1.4962451572441933,1.0232285186604613,1.259008318088505,1.0166618232598321,0.835759531088957
1675854948858908891,0,1.9399747684723885,2.050087515468616,1.158718410283184,1.4968407907037586,1.0238945682515677,1.2562953100203438,1.0219950225769485,0.8448974587092647
1675854948858959674,0,1.9408594216099395,2.0527811740191777,1.1601074339828714,1.5058767922843703,1.029004185517091,1.2596944196178297,1.0168029755205208,0.8406774411903553
1675854948859009504,0,1.9377547938985207,2.0389099716395083,1.1653151950677538,1.5039363598156348,1.0318017413762088,1.2597643744551066,1.0149351412329977,0.860954468011038
1675854948859068393,0,1.9035654292521278,1.9997055277078237,1.1474674951724775,1.5071765462987832,1.0211724662563038,1.2528187693307953,1.0148657141033615,0.8609024188559549
1675854948859118938,0,1.9010951277642192,1.9621282636559432,1.1452544433127296,1.519951392822669,1.0091064721467407,1.238993315350048,1.0162670756695513,0.8573074220943148
1675854948859168767,0,1.9065649913495195,1.9573367228677745,1.1452225182983131,1.525343268806967,1.0066859277828824,1.237016901443908,1.0128706340517162,0.8573095969421567
1675854948859218120,0,1.9029693905319005,1.9585651035608118,1.1402967599529632,1.522320265979991,1.011162853828729,1.2362773013347943,1.0155789918178697,0.8574954837403588
1675854948871927499,0,1.9023559392153444,1.9584070861024565,1.139027239462546,1.5153881414326658,1.0097056081010531,1.2337761954536506,1.0170763302034,0.8493186953940514
1675854948873016357,0,1.9027590726375747,1.956547446919006,1.1358433307428268,1.4988025094905197,1.010046831221395,1.2286315806362311,1.0214550168498526,0.8515417891143633
1675854948878544092,0,1.903040308700106,1.9576289274993466,1.1345615294075253,1.4964179052561544,1.0112580038653063,1.2254676270457876,1.02374408372618,0.8508476360655328
1675854948881400346,0,1.8831652201743798,1.8907684859230518,1.1199024998867497,1.4850652625668102,1.002055057863326,1.2195796811090778,1.022029053899703,0.8471779010957506
1675854948881575584,0,1.8857905077497794,1.8908461450392604,1.1214476915125788,1.4622533164788047,1.0035716967288637,1.2206475303890219,1.0229426639958379,0.8481196128929482
1675854948881654977,0,1.8831195408344497,1.8889224354456755,1.1265313172190359,1.4618014205359235,1.0041110956765795,1.2291491168315865,1.0196583338574912,0.849936351712953
1675854948881726980,0,1.877935140553967,1.885323432207901,1.1281177745627642,1.4656185219483924,1.0020983577762888,1.2332248522147995,1.026121771624881,0.8454252331583406
1675854948881814718,0,1.8779726496384854,1.887659820220415,1.1265261250572312,1.4578234354241888,1.0016218430793309,1.234454407097542,1.013996173541825,0.8414180855187383
1675854948882019758,0,1.8872813932302746,1.887046164670999,1.124549215866318,1.4611778942439484,1.0030824993955345,1.2343258017243983,1.0166577757146724,0.8418228994829183
1675854948882121801,0,1.8933428002044577,1.8878131882140579,1.1260714958256621,1.4624002779119543,0.9917478825002088,1.229912326574961,1.0168119206797885,0.8365620162657407
1675854948882208347,0,1.8928988476649262,1.8877005105680895,1.1258685716602674,1.453719693414389,0.9870001332814212,1.2258801092470253,1.0065098875304053,0.8689519579379092
1675854948882292270,0,1.8955201392462333,1.8814828062445352,1.11517791804754,1.4518933767690523,0.9878759058995724,1.214905312927899,0.9973671243335815,0.8692596969568706
1675854948882376194,0,1.8961216557284788,1.8774123657413067,1.113940644030135,1.4530370949271527,0.9924492002792747,1.2054145397570704,0.9963031129762544,0.8723233872064103
1675854948882486343,0,1.8961065178343834,1.8786153442483082,1.0913392315527977,1.457266163163418,0.9912250249983046,1.2097049489472573,0.9813275200782557,0.8715491154554846
1675854948882583141,0,1.9018385576971568,1.8750007871041312,1.0834927458455068,1.4642172770358772,0.9881606778110549,1.2120971269643352,0.9770946953561512,0.8705648074982333
1675854948882668018,0,1.9123372232979274,1.8754324902409647,1.0857641371003621,1.464482356818656,0.9874855189539373,1.2184401747118885,0.9759088511837497,0.870481632282545
1675854948893771409,0,1.912106190876626,1.8755472503197144,1.0872042841385998,1.4601936299430818,0.987495281465716,1.2161612610825354,0.9769539976635087,0.8717292200450859
1675854948899901151,0,1.8454347189796418,1.8025744628145293,1.07262933599309,1.4377513870959118,0.9656426297970871,1.2055153945196582,0.9606566449780998,0.8779574215152487
1675854948900064229,0,1.793393154820979,1.7598044081941244,1.0777197595402754,1.4262508733625037,0.9641562175020917,1.2006771902897129,0.927408896503197,0.8760655619725182
1675854948900236368,0,1.7932956584947974,1.7609409547653396,1.0717593743968754,1.4364761757036777,0.965502005868707,1.200654375478359,0.9291612968737515,0.886634275817194
1675854948900319576,0,1.791076538905743,1.7590681557061696,1.071813957025859,1.43370378577961,0.9646389118700934,1.199053360463771,0.9304470380529003,0.8834709706301309
1675854948900386810,0,1.796021579825868,1.7586036247855656,1.0715958092784383,1.437106680875418,0.9676774497310191,1.2037286770563718,0.9358131423343776,0.8844451356999902
1675854948900452613,0,1.801840384779335,1.7594440735709695,1.0695751409652,1.4423890929133585,0.9674637539855366,1.207027672932514,0.9336278844212905,0.885619545152416
1675854948900516748,0,1.805106000935291,1.7594652287774506,1.0718533864816078,1.4475829051394073,0.9652364664424206,1.2064156811470614,0.9396425693237861,0.8869826886042025
1675854948900580406,0,1.8021257862413755,1.7629392783359277,1.0697518535775237,1.447434564457531,0.9659764225947485,1.2053195111535502,0.9413529015601784,0.8873546400949835
1675854948900644063,0,1.8016380966815269,1.7639903351218145,1.0688702522331626,1.4469475876811533,0.9673084744851449,1.2014889566972453,0.935529328915418,0.8899190066449261
1675854948900707483,0,1.7992114363041474,1.7656381064619007,1.069625314793708,1.445543272802989,0.9667469772759866,1.2021220423156425,0.9504089124045828,0.881687340391131
1675854948900783300,0,1.7930017357394734,1.763440272642148,1.0719424935615323,1.4383022587438052,0.967192477023339,1.2026706306576498,0.9575479813001953,0.8838288522259135
1675854948938846349,0,1.7929874349814583,1.758670405431553,1.0713991215322216,1.4461758630881363,0.951205186441726,1.2029055715307382,0.9749396231092636,0.8826922180044027
1675854948940402984,0,1.801300430862143,1.7626959388378312,1.0721035202640348,1.4578322812856646,0.9467922468104252,1.207524521086079,0.9844734913978416,0.8830244915167439
1675854948941254138,0,1.7923879437608166,1.766415077216589,1.0745974248903694,1.4229610288556567,0.9453137159928204,1.2126747204400365,0.9870128516988842,0.8835703109873542
1675854948941375255,0,1.797942723735023,1.7783901676353235,1.0753120495338648,1.4138301455520177,0.9475528224016558,1.2085405866453687,0.9867705035244531,0.8818671305441809
1675854948942994356,0,1.8069168076840176,1.7851871067753138,1.0804489143493277,1.4166446691481227,0.9418064666849107,1.2103979872312205,0.9891500293616066,0.8752099072431697
1675854948943105936,0,1.8002539311315107,1.785028282734798,1.0866702290679047,1.4179836057336157,0.9459136541863754,1.218208851491765,0.991770748641811,0.8617766677686677
1675854948943244457,0,1.7932672214807854,1.7857584575654908,1.089487802820449,1.4200585116634719,0.938750098566943,1.2193766393910368,0.99307735178311,0.8441091732094573
1675854948945820331,0,1.7977741158913136,1.7855143021662705,1.088398194127923,1.4178455377425385,0.9279670627257168,1.2164603160766196,0.9911308193739975,0.8418977668514278
1675854948946156024,0,1.7983303843652294,1.7873090537873695,1.0870602316911344,1.4076826856728766,0.9239671546812733,1.2165612842255642,0.9904833985416225,0.8440692358031464
1675854948950071334,0,1.8001353421811392,1.7854401043387,1.091920499921051,1.4093213616128828,0.9240433590923011,1.2220106661678498,0.9837319906136331,0.8462783777691554
1675854948950244188,0,1.8027438708668608,1.7851280680176935,1.0867274831351386,1.4034184440947093,0.9244009250380227,1.2060448040873282,0.9833304103554034,0.850464125814136
1675854948950510025,0,1.798939301823003,1.7814576346158373,1.0842306228784189,1.401651768476219,0.9099429989545605,1.2320748262088164,0.9837078323371443,0.8554266943106674
1675854948950572252,0,1.7888297940131253,1.7831509741746834,1.0807511169743456,1.400048239175475,0.914753265925804,1.2386748985707619,0.981699152307786,0.8924875986524947
1675854948950631380,0,1.777810607182016,1.7831731900598338,1.0811552832490923,1.3996465926977353,0.9168662824806468,1.2407020908531836,0.9817187463332052,0.89629506549645
1675854948950689792,0,1.77609744471242,1.781972740440059,1.083066978197905,1.4024326464439267,0.9183747089884295,1.2425483299875126,0.9838443482781322,0.8981618401983009
1675854948950747966,0,1.7171503216387218,1.663148613687599,1.0829942956307266,1.396162351704833,0.9006515742066812,1.2357488768161864,0.9696501506612886,0.8984100299735324
1675854948950814247,0,1.7139034343910837,1.4860246912076223,1.080128290899966,1.4345230035704646,0.8756399534290455,1.2141450894789203,0.9831245045704429,0.894795318149804
1675854948950872421,0,1.696239267617859,1.4867910521264933,1.078103584677064,1.4389872909709425,0.8705968961568432,1.2203117030843862,0.9832375468890358,0.89623294219085
1675854948950930118,0,1.6897431746955485,1.4886705997364371,1.0762060034409473,1.4130396985430425,0.8874995880769068,1.2178355419593014,0.9837538324600793,0.8994062501906154
1675854948950987815,0,1.6836389733686976,1.4853807984652059,1.074973293149412,1.3729222563847743,0.8917003688867577,1.22185332311768,0.9815626651673496,0.8978119684599716
1675854948951045274,0,1.67325720699115,1.4833848807437877,1.0700845876362552,1.328857762720741,0.882300161526434,1.2226264307085917,0.9619188268551727,0.8951872748382664
1675854948951103210,0,1.682557818769702,1.479783648651681,1.073195510531704,1.310959953991967,0.8806797526646115,1.2243851411608686,0.9546431330455725,0.903546063678831
1675854948951160907,0,1.6857686053052643,1.4789842589667448,1.0732558403083317,1.3075608233151035,0.8808302122824648,1.2244579531212525,0.9551117169024215,0.920489498885348
1675854948951217889,0,1.6895431931406586,1.47914144187419,1.0235737676795575,1.2871222657083214,0.8594553870664062,1.2276127666641237,0.9581231385666918,0.9116855232243333
1675854948951293945,0,1.6391152191042933,1.2695178133143128,0.9996273368377047,1.2829686702812326,0.8153261739823647,1.211369604062872,0.941551476460606,0.9113202795570832
1675854948951370239,0,1.6086284922090397,1.059271114723803,0.9661398067425414,1.2854256602749077,0.8170392166215298,1.1454790797690957,0.9256394696956978,0.9112474238778641
1675854948986237287,0,1.823038614959528,1.5057997502136493,1.0080808498853426,1.2706555155851864,0.8576800290538688,1.2181108498255508,0.9251068608668432,0.913930108545298
1675854948988404035,0,1.8195072246636674,1.51873446595434,1.0134957968691825,1.2588374413580554,0.8584649834566953,1.2335643229562676,0.9289917490921757,0.913983017594171
1675854948993741035,0,1.8207097172709137,1.5224055051660967,1.0132297724297425,1.253657000722421,0.8629816439029085,1.2363031515377494,0.9291707493405538,0.9236762483703712
1675854948994114875,0,1.8207209779595095,1.5269640185811095,1.0167080693802424,1.253418022922994,0.8712108127459316,1.232101737496016,0.9287775405334313,0.9196484823722072
1675854949000723361,0,1.8183609824003888,1.5303524291059882,1.0165093708609092,1.259534370211371,0.8824970079982735,1.2310674306755551,0.9450222367424587,0.9198658311613853
1675854949004086494,0,1.8182566975913983,1.5308148452800565,1.0195870725633405,1.2492211409595013,0.8820965848971501,1.2316504459748712,0.944693102221197,0.917021739140774
1675854949004441738,0,1.814090852716661,1.5290799397048176,1.0198158219470572,1.2474972719870092,0.8803109251007026,1.231511601332776,0.9447196547727335,0.9165502302707411
1675854949012913703,0,1.8029290585071196,1.527294960789556,1.01874004332684,1.2376655069858664,0.8805681109995758,1.2318848619108613,0.9557531562082499,0.919303775390761
1675854949013173580,0,1.795888397867163,1.5252003083907317,1.0133147710245265,1.2336778819121215,0.8753124304300918,1.2274048395059198,0.9562834867881548,0.9135383338942284
1675854949015272140,0,1.8013730272560549,1.5236282470217786,1.0166283225356567,1.2427105041997677,0.874183417405741,1.2295952054024308,0.9642014165398467,0.9155812478621808
1675854949016552209,0,1.7994759126472921,1.5223882921505565,1.014627215189175,1.2490561870097225,0.8733811545255963,1.2382866205520886,0.9645718225904998,0.9184283335529235
1675854949017892837,0,1.797258485840754,1.5233325488006708,1.0104017836367327,1.249933899499151,0.8712863547633655,1.2393471570232073,0.9672339774985235,0.9173408762057995
1675854949024396181,0,1.806050695436784,1.5222989961542195,1.012338915239314,1.2643180780402656,0.8688742244614802,1.2561076439594827,0.9676701823666544,0.9207385501369161
1675854949024606704,0,1.7969415755683043,1.5199746847359674,1.013357963995766,1.266664581015195,0.8686186209363134,1.2750232013904546,0.9658266199606792,0.9206008535815736
1675854949024708271,0,1.8110298331495578,1.5143484177015363,1.0001196731413815,1.3023243178206134,0.8513566876247447,1.253133714701826,0.9528207879465742,0.9054809089961526
1675854949024784564,0,1.8256295937607432,1.5161991959147656,1.0006992268777726,1.3082749618363818,0.8452784917789489,1.233646032405963,0.9642079865484697,0.9045353086226193
1675854949025037527,0,1.8342702743918753,1.5167769667373292,0.9989123272309208,1.3110486286395824,0.8439054715505471,1.2247891549311536,0.9608040023902201,0.9050514188717049
1675854949025123834,0,1.8412820997870396,1.5104035253839336,0.9988383180911401,1.3162147594678482,0.8450074227885813,1.2045013552167787,0.9551865559171089,0.9047403248003048
1675854949025217771,0,1.8530494542917622,1.5089035111773061,0.9996499950694284,1.3153231359085438,0.8449541372521766,1.1806637617302147,0.95579088994138,0.8944884826415054
1675854949025281429,0,1.8500950914979517,1.5065896125823905,0.9931895743286518,1.3088195561093923,0.8331532506858311,1.169022414715115,0.9557652829888289,0.8946426172988211
1675854949025344848,0,1.8560907970990193,1.5012096337643268,0.9908023652636755,1.3088110420099122,0.8111745822227697,1.1725894237550334,0.9599119444187367,0.8986688848322765
1675854949025407791,0,1.8565790007669696,1.5005275899316222,0.988214172137411,1.3084583001851808,0.8107418941216628,1.1782436315015024,0.9598171659785588,0.9034963141102795
1675854949025469303,0,1.827681349922519,1.4836788644084833,0.9461153511910257,1.3087625663023539,0.8063494787942265,1.164761552957682,0.96301721266902,0.902743185929646
1675854949025531530,0,1.8269948064988448,1.4842882947592397,0.9469517900089318,1.3108106550057075,0.8067087010569493,1.1712265568882014,0.9588274208805547,0.9065300104283245
1675854949028798580,0,1.823824045926246,1.4847966232390417,0.9374939418696567,1.2907140662825198,0.8056002984775636,1.1706014913371587,0.9583305649098476,0.9072752175135432
1675854949029567241,0,1.827944612523446,1.4881264644908947,0.9428627315999046,1.2931191530565573,0.8092637174713789,1.168799873838622,0.9628230916091673,0.907056723894449
1675854949029969215,0,1.8430134118513306,1.4885219966417356,0.9397825812261911,1.3033433246781816,0.8004959321661573,1.1818647580413584,0.9701313997796049,0.9037454320791803
1675854949034400463,0,1.8335796865696268,1.494749151036408,0.9136128373191297,1.298120941485508,0.7432066577308744,1.183161843070128,0.9657574575039859,0.8992921491520426
1675854949034528255,0,1.8234110320655337,1.493610078357249,0.911592508590653,1.2964549219408414,0.7266434017549119,1.182376236239733,0.9487311991273885,0.8978703751758047
1675854949034676790,0,1.8190617123771595,1.4904491210615394,0.899763744873047,1.2889806885273718,0.7247436789327975,1.1824532587228527,0.9426571850829613,0.8965845105975608
1675854949034734487,0,1.8032812590387677,1.4890406781863161,0.9002707004329243,1.2489738971866695,0.7221900050006549,1.1824234955574962,0.9329619452834339,0.8963600682086421
1675854949034789323,0,1.7973384365427607,1.4883411088054623,0.9037596794680189,1.2281007943684759,0.7202325460231983,1.1828534249348004,0.9187870581822889,0.8956077500744267
1675854949034842967,0,1.8027160350762435,1.4867329732030272,0.9091185671646966,1.2283479651503566,0.7206080318996158,1.1854291644597141,0.9191215132922919,0.8881517732518662
1675854949034896135,0,1.7925252261754372,1.4862588998917963,0.9113381643700468,1.232360109672765,0.7207905231550473,1.1892989955524635,0.9189822357514996,0.8822724514827436
1675854949034951925,0,1.8091073579301111,1.4876031515336445,0.9099485892730583,1.2370145428726718,0.718326040969526,1.1883175765897163,0.9277203408127336,0.8824987248540305
1675854949035004615,0,1.8102119891838877,1.495719965149172,0.8782565774755429,1.2369575663723507,0.7293939040798485,1.1874522167114054,0.9195009975367417,0.8885876473189398
1675854949035057306,0,1.8067197018096521,1.496279184353634,0.8676588974710135,1.2405177278287298,0.7399874151207232,1.1881303829992074,0.9335731817447176,0.8952824281932269
1675854949053419589,0,1.7988162056921604,1.5002004186007891,0.8677797205292884,1.2412817252859625,0.7322098773577815,1.1933878929421713,0.9415082740238748,0.8972939295214742
1675854949072696208,0,1.7756153310876983,1.4965580166643249,0.8570700299024302,1.2076741758559628,0.7179741225443677,1.1900911235777663,0.9474510839538091,0.8691002060143322
1675854949072909593,0,1.7677593226940922,1.4977187457325065,0.856110361842132,1.2069933494017147,0.7190822881401312,1.1903729122568116,0.9477003399716878,0.8670878050375846
1675854949072984457,0,1.7678576192146835,1.4989455714533424,0.8577786983578228,1.2027642120235236,0.7143871130784051,1.1895048800959585,0.9495370411700327,0.866616876914956
1675854949073043107,0,1.774640261855113,1.500913149535857,0.8571655431122047,1.1850272812216476,0.7139849916618574,1.1852704947416353,0.9498355361967049,0.8652540749879449
1675854949073182582,0,1.7673643728985209,1.4867231742927203,0.8532689498577158,1.184344196463777,0.7137605886485986,1.171655528773229,0.9500000862364401,0.8671073668937038
1675854949073752164,0,1.7657386339004368,1.4852358300070072,0.8490418644240701,1.1847340686073409,0.7139280437147211,1.168405065884261,0.9496756886491815,0.8721611650466733
1675854949073951244,0,1.7666094531917027,1.474337823855839,0.8469273229702625,1.1839092964102849,0.7159777258223733,1.1558718401838168,0.9440823910253945,0.8675125996263499
1675854949074047088,0,1.7657658068544924,1.4707040124400983,0.8268551057584439,1.1735060386766452,0.7076861210502674,1.14877382507879,0.9436667306143822,0.8647852982651029
1675854949074188232,0,1.7686587993147451,1.4705888408010148,0.820067992198718,1.1809756188198495,0.7015390384111531,1.1491521288419582,0.9401914134859268,0.8396182795331539
1675854949074275732,0,1.7742935381610312,1.4690010998571679,0.82092680871535,1.1764901615923045,0.7023795799344645,1.1484825839926123,0.9460474967767598,0.8496003629624713
1675854949074374675,0,1.7696746126970886,1.4698140701388893,0.8074360674057817,1.1565614930646162,0.7025458793364329,1.1499517467538793,0.9488447989547587,0.8560789098446482
1675854949075294733,0,1.7718855872290842,1.4731542330246743,0.8038946788940334,1.1473760751469864,0.7056952888350634,1.158919898256721,0.9486100147511256,0.8591480299569951
1675854949076120615,0,1.7808175601837561,1.486249721695873,0.8038651962646636,1.1487143268618973,0.7006568418030195,1.1646825289003793,0.9459855193438881,0.8589959823232179
1675854949086806774,0,1.7960649078076922,1.491767125584151,0.8074653331361468,1.2032825061620778,0.7009298460607468,1.172537581128649,0.9393999748016763,0.8621144084490696
1675854949086979627,0,1.7961411762087311,1.4891104274614995,0.7983721049868623,1.1956983577220632,0.6993742931750406,1.1684294814775866,0.940123711709233,0.8668805121898696
1675854949087048530,0,1.8017291143469931,1.488599182890273,0.8059390863044018,1.189640043560985,0.700516393559549,1.1648153908635002,0.9317380468523105,0.872675530645429
1675854949087106466,0,1.8021146706537758,1.4838596745129338,0.8026413677250095,1.1920551043301055,0.6988074090880422,1.1616837012521866,0.9386255729422243,0.8725615988179378
1675854949087245464,0,1.8205685350600143,1.5071478296826484,0.8071603683247452,1.1970984778017149,0.6932949609989699,1.1641597890010915,0.9393449047615077,0.8720206935568815
1675854949087304353,0,1.8184050601582689,1.5080541336962028,0.8162391540737345,1.2031011758715566,0.6935401056099381,1.1636126672134364,0.9335994751344215,0.8665231109075847
1675854949087359905,0,1.8246288543737403,1.5080842189245331,0.821010574668448,1.204666866782814,0.6951525700838732,1.1577728549199375,0.9332481008988102,0.8350279247096484
1675854949087414979,0,1.8226009536402386,1.5088545587515614,0.8194220449769014,1.2084587464807124,0.6941106293079603,1.157975845900893,0.9335146600369146,0.8302721522979303
1675854949087468624,0,1.8354833412297649,1.5091169533084818,0.8273073270782937,1.2147297118543083,0.6879039735154877,1.1540976709147148,0.9342119549193901,0.8229921907616662
1675854949087525367,0,1.8454708100122472,1.508207482129722,0.8410646077545889,1.2142724775648517,0.6898800222861398,1.1504721081839886,0.9353417268781075,0.8228025773082245
1675854949096182823,0,1.8568067983448517,1.5065758641966398,0.850557850010792,1.2110315779724015,0.691313648879499,1.1512214285841085,0.9401170786756796,0.8270506517179499
1675854949098746538,0,1.8494826881834932,1.503533427397247,0.8494590633939225,1.209379545352125,0.6920798526070407,1.1464387847657909,0.9366619130260726,0.827149859025966
1675854949098935365,0,1.8509529345377698,1.5033813450003486,0.8476486320372891,1.2081915646950745,0.6970804746988742,1.1352144197270255,0.9359884082348491,0.8276401703439944
1675854949099084138,0,1.8619194035015514,1.5092000153517018,0.8423680840935712,1.2082690625568193,0.6948580287886338,1.1393388249846317,0.9357856720291796,0.8325469014928922
1675854949099180221,0,1.8572358999837706,1.5090856209349606,0.8441303015234592,1.2089894624104103,0.696626884701205,1.143346192417831,0.9351568582408886,0.8349024117221159
1675854949099655389,0,1.8525009266533659,1.507752649997479,0.8442828504920312,1.2110716969662951,0.6936953179964096,1.1558014980770734,0.9305507848981228,0.8341822892303564
1675854949103272438,0,1.8576857669256055,1.5054488567325937,0.8442836336862103,1.2060670622257335,0.695029958888182,1.164608487741192,0.9292131707203409,0.831202322468631
1675854949103438377,0,1.8220000471895672,1.452409073183687,0.8354690304883249,1.2014886600821142,0.6838638600976756,1.1580972439352994,0.9289940621321175,0.8314347782955648
1675854949103512763,0,1.8599336872163603,1.5360939780491527,0.8333382909040106,1.2023693675770366,0.7000018949672886,1.1696178411188725,0.9298562003394396,0.8371516347521557
1675854949103652000,0,1.8851869097562075,1.5949371641605552,0.8380962518287973,1.190050412749519,0.7082562289191928,1.1845579358359182,0.9259387419725795,0.8271167197779429
1675854949103722572,0,1.885534034029903,1.5968517791986168,0.8429942951724805,1.1914479031447343,0.7084528174974783,1.1776272761866737,0.9371940684776902,0.8205331658898903
1675854949103794574,0,1.8812194209062794,1.596039421016694,0.8423373325877366,1.1874966500669004,0.7061351862426141,1.1705254870445694,0.9409892435002053,0.8182810147788114
1675854949103878259,0,1.8764486185596492,1.5977147226170874,0.8423936186093777,1.1867255140788164,0.7063854204629628,1.162883839280756,0.954233394300562,0.8130630303052053
1675854949103955745,0,1.8728297040523183,1.5982014132594753,0.8403455865340748,1.1826788972794822,0.7058832878995294,1.162793420920606,0.958752117642223,0.8111183255510634
1675854949104004383,0,1.8739124113173042,1.5971455703244917,0.838502178558942,1.1884162133177456,0.7050526793844285,1.1640711606656957,0.9623048944649867,0.8089457314325816
1675854949104058980,0,1.8741485203424406,1.5957871917343074,0.8379999168912684,1.191925489990824,0.7055671319417639,1.1658256762035464,0.9630693793695547,0.8058772976244369
1675854949122158765,0,1.8811517188472549,1.593514931091953,0.8389212832806685,1.1926099891408166,0.7088057131234141,1.1651684715608843,0.9711404650616795,0.8064332557557145
1675854949124902725,0,1.8869641309449945,1.5911824972585487,0.8359393980594101,1.1874928380964538,0.708192439494048,1.1646681767545914,0.9721609209810704,0.8030919060042653
1675854949132329225,0,1.8880955256944625,1.5873813324285684,0.8409398132456335,1.1778837880162782,0.7092591837848081,1.1854103790412953,0.957130050909196,0.803620230749261
1675854949132654428,0,1.8825308799004792,1.580010195445319,0.8514164622159878,1.1698394447676115,0.7109340831235301,1.2405805233681346,0.9473000173894364,0.8031205818636684
1675854949132943391,0,1.8840303473854532,1.5808466081048453,0.8539315317813467,1.1709844122720612,0.7111489159442324,1.2433474548016548,0.9429399681623486,0.7991881387887309
1675854949138014554,0,1.8783851188302791,1.5673397877210942,0.8536146388874503,1.1692859027901648,0.7068750077568066,1.2431140146697222,0.9427790490089444,0.8008696922823925
1675854949138263463,0,1.8741645469295103,1.5603948609863483,0.8491191769508603,1.1899896270897152,0.7110209557772093,1.2374648444853142,0.9563214697152125,0.8027584351996788
1675854949138380050,0,1.8671232063683014,1.5610780100128485,0.8396510884879825,1.1964236113253286,0.7054978251209888,1.2350182396947234,0.9433440982272228,0.8087469785409417
1675854949138669729,0,1.8658943077062902,1.5682571552792264,0.8368316444268681,1.19453292046122,0.7038705326067101,1.2346440073010714,0.9436315113461144,0.8089056387103588
1675854949138780117,0,1.8688786989478305,1.5687617819227198,0.8374747711418786,1.1928531766288863,0.7036616314744385,1.2366347014621135,0.9527205583865133,0.8022760272992037
1675854949138882637,0,1.8650847554239132,1.5685921631263688,0.8387351973776853,1.1941434762917886,0.701520659580327,1.2377042433607255,0.9610026933157544,0.7997632519710087
